transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale
1684,1/23/2023,21:40:00,43,Female,28,Clothing,2,500.00,200.00,1000.00
1878,1/24/2023,22:56:00,97,Female,20,Clothing,1,30.00,7.50,30.00
78,2/17/2023,21:08:00,68,Female,47,Clothing,3,500.00,265.00,1500.00
260,1/19/2023,21:09:00,107,Male,28,Beauty,2,30.00,10.50,60.00
455,11/21/2023,19:15:00,134,Male,31,Electronics,4,25.00,13.25,100.00
837,1/15/2023,20:35:00,53,Male,18,Beauty,3,30.00,7.50,90.00
1078,5/4/2023,22:20:00,16,Female,47,Clothing,3,500.00,125.00,1500.00
1260,7/19/2023,17:26:00,117,Male,28,Beauty,2,30.00,13.50,60.00
1455,8/27/2022,21:35:00,32,Male,31,Electronics,4,25.00,13.75,100.00
1837,3/29/2023,20:45:00,32,Male,18,Beauty,3,30.00,8.10,90.00
45,3/20/2022,18:27:00,121,Female,55,Electronics,1,30.00,10.50,30.00
449,1/3/2022,18:28:00,58,Male,25,Electronics,4,50.00,26.50,200.00
1045,2/26/2022,17:28:00,110,Female,55,Electronics,1,30.00,9.90,30.00
1449,4/26/2022,18:42:00,12,Male,25,Electronics,4,50.00,23.50,200.00
904,4/1/2022,20:26:00,43,Male,28,Clothing,1,500.00,160.00,500.00
1904,11/25/2022,19:41:00,117,Male,28,Clothing,1,500.00,220.00,500.00
59,11/14/2022,18:28:00,61,Male,62,Clothing,1,50.00,27.00,50.00
128,12/21/2022,22:22:00,77,Male,25,Beauty,1,500.00,180.00,500.00
186,3/31/2022,18:15:00,92,Male,20,Clothing,4,50.00,23.50,200.00
802,9/22/2023,18:00:00,57,Female,46,Beauty,1,30.00,9.90,30.00
1059,7/12/2022,22:05:00,89,Male,62,Clothing,1,50.00,12.50,50.00
1128,1/4/2022,17:35:00,60,Male,25,Beauty,1,500.00,135.00,500.00
1186,9/10/2023,18:24:00,5,Male,20,Clothing,4,50.00,18.50,200.00
1802,7/13/2022,22:17:00,33,Female,46,Beauty,1,30.00,9.60,30.00
75,5/15/2023,20:51:00,110,Male,61,Beauty,4,50.00,13.50,200.00
447,4/18/2023,17:57:00,37,Male,22,Beauty,4,500.00,245.00,2000.00
528,12/11/2023,21:51:00,102,Female,36,Clothing,2,30.00,9.60,60.00
1075,9/14/2022,19:17:00,92,Male,61,Beauty,4,50.00,21.50,200.00
1447,5/30/2022,22:21:00,137,Male,22,Beauty,4,500.00,155.00,2000.00
1528,7/6/2023,19:44:00,126,Female,36,Clothing,2,30.00,12.30,60.00
759,5/23/2023,21:21:00,75,Male,49,Electronics,2,50.00,21.50,100.00
870,4/11/2022,19:41:00,16,Female,46,Electronics,4,30.00,11.10,120.00
1759,11/3/2022,17:27:00,102,Male,49,Electronics,2,50.00,23.00,100.00
1870,11/9/2023,20:38:00,119,Female,46,Electronics,4,30.00,10.50,120.00
77,4/7/2022,20:45:00,44,Female,47,Clothing,2,50.00,24.00,100.00
381,1/30/2022,19:05:00,63,Female,44,Clothing,4,25.00,12.25,100.00
439,5/6/2022,21:46:00,42,Male,50,Clothing,3,25.00,11.75,75.00
792,1/4/2023,22:50:00,4,Female,20,Beauty,1,50.00,26.50,50.00
1077,12/16/2022,18:45:00,141,Female,47,Clothing,2,50.00,15.00,100.00
1381,10/26/2022,17:26:00,48,Female,44,Clothing,4,25.00,7.75,100.00
1439,11/18/2023,20:53:00,76,Male,50,Clothing,3,25.00,7.25,75.00
1792,8/26/2023,17:37:00,88,Female,20,Beauty,1,50.00,26.50,50.00
176,5/26/2023,18:15:00,53,Female,43,Beauty,2,50.00,25.50,100.00
216,11/4/2022,17:28:00,141,Male,62,Electronics,2,50.00,26.50,100.00
1176,1/4/2023,20:33:00,34,Female,43,Beauty,2,50.00,21.00,100.00
1216,3/1/2023,22:53:00,23,Male,62,Electronics,2,50.00,13.00,100.00
772,4/14/2023,21:47:00,25,Male,26,Electronics,1,30.00,16.20,30.00
1772,2/3/2022,19:06:00,59,Male,26,Electronics,1,30.00,13.20,30.00
53,1/6/2022,17:57:00,32,Male,34,Electronics,2,50.00,22.00,100.00
1053,2/10/2023,21:13:00,40,Male,34,Electronics,2,50.00,20.50,100.00
43,3/18/2023,21:42:00,118,Female,48,Clothing,1,300.00,111.00,300.00
71,2/16/2023,19:11:00,32,Female,51,Beauty,4,25.00,11.50,100.00
93,1/25/2022,20:52:00,148,Female,35,Beauty,4,500.00,140.00,2000.00
302,2/9/2023,17:51:00,26,Male,57,Beauty,2,300.00,135.00,600.00
551,3/21/2023,22:45:00,99,Male,45,Electronics,3,300.00,141.00,900.00
681,8/4/2023,22:12:00,24,Female,43,Electronics,2,30.00,8.40,60.00
722,2/24/2023,18:35:00,25,Male,20,Beauty,3,300.00,162.00,900.00
728,6/2/2022,19:35:00,78,Male,51,Electronics,3,50.00,18.00,150.00
829,3/24/2022,21:31:00,52,Male,61,Beauty,3,30.00,9.60,90.00
955,1/16/2022,17:57:00,16,Male,58,Clothing,1,25.00,12.50,25.00
1043,11/30/2023,18:10:00,20,Female,48,Clothing,1,300.00,87.00,300.00
1071,9/21/2023,17:38:00,155,Female,51,Beauty,4,25.00,6.75,100.00
1093,11/6/2023,17:26:00,87,Female,35,Beauty,4,500.00,270.00,2000.00
1302,12/21/2022,17:55:00,20,Male,57,Beauty,2,300.00,102.00,600.00
1551,11/12/2023,22:36:00,84,Male,45,Electronics,3,300.00,81.00,900.00
1681,11/9/2022,19:32:00,53,Female,43,Electronics,2,30.00,11.10,60.00
1722,1/30/2022,20:38:00,22,Male,20,Beauty,3,300.00,159.00,900.00
1728,5/23/2023,22:30:00,77,Male,51,Electronics,3,50.00,25.00,150.00
1829,5/30/2022,22:37:00,58,Male,61,Beauty,3,30.00,12.00,90.00
1955,9/15/2022,21:11:00,134,Male,58,Clothing,1,25.00,6.50,25.00
144,3/26/2022,22:18:00,119,Female,59,Beauty,3,500.00,255.00,1500.00
474,5/8/2022,17:57:00,145,Female,26,Clothing,3,500.00,210.00,1500.00
1144,12/30/2022,21:27:00,148,Female,59,Beauty,3,500.00,125.00,1500.00
1474,5/15/2022,20:49:00,84,Female,26,Clothing,3,500.00,255.00,1500.00
603,4/18/2022,20:17:00,95,Female,40,Clothing,3,30.00,14.10,90.00
661,8/5/2022,22:09:00,10,Female,44,Clothing,4,25.00,7.00,100.00
1603,12/4/2023,20:50:00,132,Female,40,Clothing,3,30.00,13.20,90.00
1661,7/7/2023,19:18:00,20,Female,44,Clothing,4,25.00,6.25,100.00
143,2/11/2023,22:20:00,118,Female,45,Clothing,1,50.00,27.50,50.00
515,2/13/2022,20:47:00,71,Female,49,Clothing,3,300.00,75.00,900.00
1143,5/1/2023,21:10:00,23,Female,45,Clothing,1,50.00,15.00,50.00
1515,2/4/2023,21:49:00,107,Female,49,Clothing,3,300.00,135.00,900.00
304,3/23/2023,18:35:00,59,Female,37,Electronics,2,30.00,15.60,60.00
676,7/10/2023,22:13:00,80,Male,63,Electronics,3,500.00,205.00,1500.00
686,1/6/2022,17:14:00,68,Female,28,Electronics,4,50.00,23.50,200.00
698,3/17/2022,20:56:00,116,Female,64,Electronics,1,300.00,123.00,300.00
1304,9/26/2022,22:19:00,4,Female,37,Electronics,2,30.00,9.30,60.00
1676,9/21/2023,20:22:00,91,Male,63,Electronics,3,500.00,210.00,1500.00
1686,12/10/2023,20:41:00,151,Female,28,Electronics,4,50.00,26.00,200.00
1698,4/7/2022,21:50:00,146,Female,64,Electronics,1,300.00,105.00,300.00
709,9/22/2022,22:32:00,61,Female,19,Electronics,2,500.00,140.00,1000.00
1709,9/13/2023,20:22:00,97,Female,19,Electronics,2,500.00,185.00,1000.00
114,4/17/2022,20:57:00,92,Female,22,Beauty,4,25.00,9.25,100.00
359,12/15/2022,21:49:00,122,Male,50,Clothing,1,50.00,22.50,50.00
1114,8/18/2022,22:19:00,100,Female,22,Beauty,4,25.00,12.00,100.00
1359,5/17/2022,22:21:00,55,Male,50,Clothing,1,50.00,19.00,50.00
773,1/14/2023,19:10:00,3,Male,25,Electronics,4,500.00,175.00,2000.00
1773,12/12/2023,18:50:00,80,Male,25,Electronics,4,500.00,165.00,2000.00
127,5/20/2023,19:37:00,40,Female,33,Clothing,2,25.00,7.50,50.00
213,8/13/2023,20:48:00,113,Male,27,Beauty,3,500.00,275.00,1500.00
487,4/9/2023,21:03:00,36,Male,44,Clothing,4,500.00,235.00,2000.00
495,6/24/2022,21:06:00,131,Male,24,Beauty,2,30.00,11.70,60.00
605,10/19/2023,22:24:00,76,Male,37,Electronics,2,500.00,180.00,1000.00
1127,3/15/2022,19:26:00,87,Female,33,Clothing,2,25.00,13.00,50.00
1213,6/21/2023,17:23:00,41,Male,27,Beauty,3,500.00,185.00,1500.00
1487,2/1/2023,19:01:00,131,Male,44,Clothing,4,500.00,140.00,2000.00
1495,3/14/2023,22:37:00,113,Male,24,Beauty,2,30.00,16.20,60.00
1605,1/24/2022,19:39:00,2,Male,37,Electronics,2,500.00,165.00,1000.00
105,6/18/2023,18:05:00,82,Female,22,Electronics,1,500.00,230.00,500.00
299,1/25/2023,20:03:00,76,Male,61,Electronics,2,500.00,230.00,1000.00
934,11/22/2022,18:20:00,111,Male,30,Beauty,1,500.00,240.00,500.00
1105,11/12/2022,19:09:00,19,Female,22,Electronics,1,500.00,270.00,500.00
1299,5/8/2022,18:58:00,11,Male,61,Electronics,2,500.00,250.00,1000.00
1934,9/8/2022,17:06:00,69,Male,30,Beauty,1,500.00,150.00,500.00
270,12/17/2022,17:46:00,84,Male,43,Electronics,1,300.00,117.00,300.00
338,2/5/2022,21:26:00,44,Male,54,Beauty,2,50.00,20.00,100.00
543,4/16/2022,20:30:00,121,Male,49,Beauty,2,300.00,75.00,600.00
1270,8/25/2022,22:54:00,84,Male,43,Electronics,1,300.00,108.00,300.00
1338,1/25/2022,19:55:00,31,Male,54,Beauty,2,50.00,19.00,100.00
1543,10/3/2022,22:40:00,73,Male,49,Beauty,2,300.00,123.00,600.00
557,9/27/2023,20:01:00,155,Female,20,Beauty,3,30.00,12.90,90.00
702,3/3/2023,17:18:00,66,Female,60,Clothing,2,300.00,78.00,600.00
864,7/31/2023,22:16:00,139,Female,51,Electronics,1,500.00,215.00,500.00
1557,8/4/2022,17:01:00,14,Female,20,Beauty,3,30.00,10.20,90.00
1702,7/31/2023,21:54:00,102,Female,60,Clothing,2,300.00,87.00,600.00
1864,4/30/2023,21:00:00,112,Female,51,Electronics,1,500.00,190.00,500.00
254,12/14/2022,22:45:00,104,Male,41,Electronics,1,500.00,165.00,500.00
295,2/1/2022,20:23:00,80,Female,27,Beauty,3,300.00,105.00,900.00
457,11/28/2022,22:49:00,38,Female,58,Beauty,3,300.00,147.00,900.00
668,6/17/2022,20:33:00,135,Female,62,Electronics,3,50.00,24.50,150.00
850,9/14/2023,19:01:00,58,Female,26,Beauty,2,500.00,235.00,1000.00
1254,4/12/2023,18:24:00,86,Male,41,Electronics,1,500.00,180.00,500.00
1295,11/4/2023,19:28:00,86,Female,27,Beauty,3,300.00,81.00,900.00
1457,3/25/2023,21:31:00,140,Female,58,Beauty,3,300.00,108.00,900.00
1668,3/13/2023,21:40:00,132,Female,62,Electronics,3,50.00,14.00,150.00
1850,2/16/2022,20:44:00,154,Female,26,Beauty,2,500.00,240.00,1000.00
541,12/25/2022,18:37:00,39,Male,56,Beauty,1,500.00,215.00,500.00
980,10/14/2022,19:51:00,147,Female,31,Electronics,3,25.00,12.50,75.00
1541,10/2/2023,22:17:00,57,Male,56,Beauty,1,500.00,195.00,500.00
1980,8/23/2023,20:30:00,112,Female,31,Electronics,3,25.00,6.50,75.00
262,9/15/2023,20:33:00,30,Female,32,Beauty,4,30.00,12.60,120.00
467,1/24/2022,22:39:00,151,Female,53,Electronics,3,50.00,14.50,150.00
1262,8/13/2022,20:33:00,127,Female,32,Beauty,4,30.00,8.40,120.00
1467,8/13/2023,19:31:00,89,Female,53,Electronics,3,50.00,14.00,150.00
463,1/29/2023,20:22:00,55,Female,54,Beauty,3,500.00,175.00,1500.00
1463,7/29/2022,19:45:00,98,Female,54,Beauty,3,500.00,170.00,1500.00
598,6/23/2022,17:02:00,7,Male,37,Beauty,4,30.00,11.10,120.00
667,12/1/2022,18:46:00,22,Female,29,Electronics,1,500.00,190.00,500.00
672,2/17/2022,19:44:00,1,Female,34,Beauty,2,50.00,27.50,100.00
1598,1/15/2023,19:17:00,126,Male,37,Beauty,4,30.00,9.90,120.00
1667,7/4/2022,19:09:00,40,Female,29,Electronics,1,500.00,125.00,500.00
1672,3/28/2023,22:34:00,87,Female,34,Beauty,2,50.00,15.50,100.00
949,6/20/2023,20:28:00,21,Female,41,Electronics,2,25.00,9.00,50.00
1949,11/11/2022,20:24:00,105,Female,41,Electronics,2,25.00,12.50,50.00
27,12/14/2023,19:44:00,39,Female,38,Beauty,2,25.00,8.25,50.00
347,3/26/2022,19:31:00,26,Male,42,Electronics,1,25.00,7.00,25.00
687,6/27/2022,17:14:00,86,Female,53,Electronics,1,300.00,150.00,300.00
1027,4/30/2022,21:00:00,131,Female,38,Beauty,2,25.00,7.50,50.00
1347,11/21/2023,21:55:00,7,Male,42,Electronics,1,25.00,13.00,25.00
1687,2/17/2023,22:27:00,102,Female,53,Electronics,1,300.00,81.00,300.00
549,11/3/2022,19:39:00,114,Female,50,Beauty,2,50.00,12.50,100.00
675,7/19/2023,18:10:00,26,Female,45,Clothing,2,30.00,15.90,60.00
730,2/20/2022,19:38:00,131,Female,36,Clothing,2,25.00,13.25,50.00
798,1/20/2023,21:19:00,73,Male,61,Clothing,1,50.00,15.00,50.00
1549,11/15/2023,19:25:00,109,Female,50,Beauty,2,50.00,14.50,100.00
1675,5/17/2022,19:55:00,152,Female,45,Clothing,2,30.00,16.20,60.00
1730,8/14/2023,19:17:00,116,Female,36,Clothing,2,25.00,10.75,50.00
1798,7/18/2023,20:26:00,96,Male,61,Clothing,1,50.00,20.00,50.00
13,2/8/2023,17:43:00,106,Male,22,Electronics,3,500.00,245.00,1500.00
35,10/29/2022,17:30:00,122,Female,58,Beauty,3,300.00,126.00,900.00
140,7/7/2022,20:20:00,61,Male,38,Electronics,1,30.00,14.40,30.00
206,9/2/2022,18:18:00,31,Male,61,Clothing,1,25.00,11.75,25.00
261,2/6/2022,17:48:00,16,Male,21,Clothing,2,25.00,8.25,50.00
279,8/10/2023,17:29:00,38,Male,50,Clothing,1,500.00,210.00,500.00
308,3/31/2022,19:12:00,130,Female,34,Beauty,4,300.00,126.00,1200.00
418,4/1/2022,18:05:00,95,Female,60,Electronics,2,500.00,155.00,1000.00
1013,7/16/2022,19:38:00,111,Male,22,Electronics,3,500.00,200.00,1500.00
1035,4/26/2023,21:56:00,52,Female,58,Beauty,3,300.00,105.00,900.00
1140,5/22/2022,19:26:00,154,Male,38,Electronics,1,30.00,15.90,30.00
1206,5/14/2023,19:45:00,68,Male,61,Clothing,1,25.00,8.50,25.00
1261,9/27/2022,21:19:00,116,Male,21,Clothing,2,25.00,6.25,50.00
1279,4/21/2022,22:55:00,116,Male,50,Clothing,1,500.00,170.00,500.00
1308,6/19/2023,22:39:00,91,Female,34,Beauty,4,300.00,150.00,1200.00
1418,9/17/2022,18:19:00,68,Female,60,Electronics,2,500.00,215.00,1000.00
612,2/23/2022,19:06:00,77,Female,61,Electronics,1,500.00,235.00,500.00
875,11/30/2023,21:47:00,134,Female,51,Electronics,4,500.00,135.00,2000.00
1612,12/18/2022,21:14:00,140,Female,61,Electronics,1,500.00,230.00,500.00
1875,6/3/2022,22:42:00,141,Female,51,Electronics,4,500.00,165.00,2000.00
430,5/23/2023,18:36:00,100,Female,43,Electronics,3,300.00,153.00,900.00
633,7/6/2023,22:20:00,35,Male,39,Beauty,4,30.00,12.30,120.00
1430,10/31/2023,18:25:00,22,Female,43,Electronics,3,300.00,132.00,900.00
1633,12/31/2022,18:18:00,152,Male,39,Beauty,4,30.00,11.40,120.00
125,9/28/2022,18:48:00,137,Male,48,Clothing,2,50.00,19.00,100.00
716,8/13/2023,19:51:00,137,Female,60,Clothing,4,300.00,108.00,1200.00
790,4/13/2023,20:47:00,29,Male,62,Clothing,1,25.00,9.25,25.00
960,3/29/2023,19:01:00,134,Male,59,Clothing,2,30.00,14.40,60.00
1125,11/12/2023,17:51:00,79,Male,48,Clothing,2,50.00,21.50,100.00
1716,2/12/2022,19:16:00,39,Female,60,Clothing,4,300.00,87.00,1200.00
1790,5/14/2023,20:52:00,147,Male,62,Clothing,1,25.00,7.50,25.00
1960,6/29/2022,22:04:00,67,Male,59,Clothing,2,30.00,13.20,60.00
259,3/11/2023,20:26:00,93,Female,45,Clothing,4,50.00,22.50,200.00
443,9/19/2023,20:25:00,98,Male,29,Clothing,2,300.00,114.00,600.00
529,11/29/2022,17:43:00,46,Female,35,Clothing,3,50.00,20.50,150.00
563,12/21/2022,18:40:00,150,Male,20,Clothing,2,30.00,16.20,60.00
1259,11/3/2022,17:31:00,105,Female,45,Clothing,4,50.00,21.00,200.00
1443,6/18/2022,19:37:00,81,Male,29,Clothing,2,300.00,147.00,600.00
1529,9/17/2022,22:38:00,105,Female,35,Clothing,3,50.00,17.00,150.00
1563,10/13/2022,17:44:00,22,Male,20,Clothing,2,30.00,15.30,60.00
801,12/1/2022,17:14:00,153,Male,21,Clothing,4,50.00,19.00,200.00
1801,7/10/2022,22:01:00,148,Male,21,Clothing,4,50.00,13.50,200.00
160,7/20/2022,17:08:00,127,Female,43,Clothing,2,50.00,26.50,100.00
508,7/5/2023,22:52:00,32,Male,58,Beauty,2,300.00,123.00,600.00
807,1/26/2023,19:49:00,91,Female,50,Electronics,4,50.00,15.50,200.00
1160,8/20/2023,19:20:00,105,Female,43,Clothing,2,50.00,14.00,100.00
1508,4/8/2022,20:32:00,90,Male,58,Beauty,2,300.00,81.00,600.00
1807,8/4/2022,22:15:00,19,Female,50,Electronics,4,50.00,22.00,200.00
511,12/23/2023,18:19:00,146,Male,45,Beauty,2,50.00,24.50,100.00
521,10/28/2023,19:56:00,133,Female,47,Clothing,4,30.00,8.70,120.00
695,4/3/2022,22:12:00,52,Female,22,Electronics,3,50.00,21.00,150.00
816,9/27/2023,19:29:00,133,Male,47,Beauty,2,500.00,240.00,1000.00
1511,4/9/2022,21:36:00,45,Male,45,Beauty,2,50.00,13.50,100.00
1521,7/23/2023,19:08:00,30,Female,47,Clothing,4,30.00,12.90,120.00
1695,9/21/2023,20:51:00,85,Female,22,Electronics,3,50.00,23.00,150.00
1816,6/17/2022,22:30:00,52,Male,47,Beauty,2,500.00,245.00,1000.00
217,5/2/2022,17:01:00,17,Female,35,Electronics,4,50.00,26.50,200.00
384,4/10/2022,19:53:00,127,Male,55,Clothing,1,500.00,145.00,500.00
1217,10/16/2023,19:28:00,70,Female,35,Electronics,4,50.00,18.00,200.00
1384,12/17/2023,20:23:00,106,Male,55,Clothing,1,500.00,260.00,500.00
648,2/23/2023,18:13:00,41,Male,53,Beauty,4,300.00,138.00,1200.00
926,10/6/2023,22:53:00,53,Male,22,Electronics,1,30.00,15.60,30.00
1648,7/10/2023,17:18:00,16,Male,53,Beauty,4,300.00,87.00,1200.00
1926,8/7/2023,20:22:00,74,Male,22,Electronics,1,30.00,9.60,30.00
285,12/1/2023,18:14:00,107,Female,31,Electronics,1,25.00,13.50,25.00
427,11/16/2023,21:26:00,120,Male,25,Electronics,1,25.00,11.75,25.00
569,4/29/2022,20:49:00,132,Male,52,Electronics,4,50.00,19.00,200.00
570,6/9/2022,22:53:00,91,Male,49,Clothing,1,500.00,185.00,500.00
630,3/21/2023,17:29:00,94,Male,42,Clothing,2,50.00,25.50,100.00
957,6/19/2023,19:00:00,105,Female,60,Electronics,4,30.00,9.30,120.00
1285,6/1/2023,21:55:00,130,Female,31,Electronics,1,25.00,12.25,25.00
1427,7/15/2023,18:36:00,92,Male,25,Electronics,1,25.00,11.50,25.00
1569,11/30/2023,21:07:00,35,Male,52,Electronics,4,50.00,18.00,200.00
1570,6/15/2023,22:32:00,109,Male,49,Clothing,1,500.00,170.00,500.00
1630,5/22/2022,17:22:00,95,Male,42,Clothing,2,50.00,16.00,100.00
1957,10/25/2022,19:00:00,75,Female,60,Electronics,4,30.00,14.70,120.00
635,12/4/2022,21:03:00,89,Female,63,Electronics,3,300.00,129.00,900.00
1635,4/17/2023,18:08:00,36,Female,63,Electronics,3,300.00,159.00,900.00
29,3/8/2022,20:10:00,31,Female,42,Electronics,1,30.00,13.50,30.00
277,7/3/2023,22:10:00,139,Male,36,Clothing,4,25.00,12.25,100.00
859,9/20/2022,21:52:00,46,Female,56,Electronics,3,500.00,190.00,1500.00
1029,7/18/2023,19:23:00,117,Female,42,Electronics,1,30.00,12.30,30.00
1277,10/17/2023,21:20:00,80,Male,36,Clothing,4,25.00,12.75,100.00
1859,9/14/2022,20:58:00,32,Female,56,Electronics,3,500.00,205.00,1500.00
638,1/10/2023,19:52:00,154,Male,46,Electronics,1,500.00,190.00,500.00
823,12/3/2023,17:42:00,66,Female,56,Electronics,2,50.00,25.00,100.00
956,4/24/2023,21:50:00,140,Male,30,Clothing,3,500.00,135.00,1500.00
981,2/5/2022,21:08:00,5,Female,30,Electronics,2,30.00,12.90,60.00
1638,8/13/2022,18:26:00,37,Male,46,Electronics,1,500.00,155.00,500.00
1823,11/8/2022,22:28:00,58,Female,56,Electronics,2,50.00,26.50,100.00
1956,6/1/2023,20:40:00,62,Male,30,Clothing,3,500.00,170.00,1500.00
1981,6/5/2022,22:50:00,19,Female,30,Electronics,2,30.00,11.70,60.00
219,9/16/2023,22:34:00,79,Female,53,Electronics,3,30.00,10.20,90.00
1219,11/2/2022,21:47:00,149,Female,53,Electronics,3,30.00,11.10,90.00
73,1/14/2022,21:47:00,42,Male,29,Electronics,3,30.00,9.00,90.00
162,4/11/2023,19:37:00,118,Male,39,Clothing,2,30.00,9.00,60.00
306,1/4/2022,22:05:00,148,Male,54,Electronics,1,50.00,26.50,50.00
725,9/21/2023,20:32:00,2,Male,61,Electronics,1,300.00,153.00,300.00
880,9/26/2023,20:13:00,63,Male,22,Beauty,2,500.00,175.00,1000.00
992,10/15/2023,19:34:00,134,Female,57,Electronics,2,30.00,7.80,60.00
1073,2/21/2022,18:16:00,82,Male,29,Electronics,3,30.00,15.30,90.00
1162,7/13/2022,17:08:00,101,Male,39,Clothing,2,30.00,12.60,60.00
1306,11/11/2023,20:57:00,122,Male,54,Electronics,1,50.00,18.50,50.00
1725,5/16/2022,21:02:00,109,Male,61,Electronics,1,300.00,105.00,300.00
1880,6/14/2023,20:03:00,37,Male,22,Beauty,2,500.00,175.00,1000.00
1992,5/19/2023,21:35:00,70,Female,57,Electronics,2,30.00,8.70,60.00
597,11/1/2022,19:29:00,84,Male,22,Beauty,4,300.00,111.00,1200.00
622,10/16/2022,22:00:00,155,Female,49,Beauty,3,25.00,6.25,75.00
1597,8/28/2023,18:21:00,32,Male,22,Beauty,4,300.00,78.00,1200.00
1622,4/22/2023,21:28:00,54,Female,49,Beauty,3,25.00,11.75,75.00
116,6/22/2023,20:04:00,58,Female,23,Clothing,1,30.00,15.00,30.00
364,6/7/2022,19:06:00,98,Female,19,Beauty,1,500.00,200.00,500.00
368,1/31/2023,21:11:00,90,Female,56,Clothing,4,300.00,132.00,1200.00
1116,8/15/2022,22:26:00,145,Female,23,Clothing,1,30.00,12.30,30.00
1364,9/23/2023,17:04:00,72,Female,19,Beauty,1,500.00,250.00,500.00
1368,3/8/2022,21:29:00,145,Female,56,Clothing,4,300.00,132.00,1200.00
50,3/29/2022,18:51:00,71,Female,27,Beauty,3,25.00,10.50,75.00
479,11/3/2022,21:35:00,90,Male,52,Electronics,4,300.00,105.00,1200.00
804,12/11/2023,17:12:00,99,Male,42,Electronics,1,30.00,10.80,30.00
1050,12/10/2022,20:15:00,24,Female,27,Beauty,3,25.00,11.25,75.00
1479,5/31/2022,22:24:00,108,Male,52,Electronics,4,300.00,162.00,1200.00
1804,1/10/2023,22:46:00,74,Male,42,Electronics,1,30.00,14.70,30.00
92,3/21/2022,19:41:00,10,Female,51,Electronics,4,30.00,8.70,120.00
282,10/5/2023,17:39:00,10,Female,64,Electronics,4,50.00,56.00,200.00
718,11/2/2023,20:25:00,154,Female,59,Beauty,3,25.00,25.00,75.00
1092,5/3/2022,20:15:00,58,Female,51,Electronics,4,30.00,31.50,120.00
1282,2/20/2023,20:05:00,23,Female,64,Electronics,4,50.00,48.50,200.00
1718,10/25/2023,19:03:00,20,Female,59,Beauty,3,25.00,25.50,75.00
617,8/6/2022,19:12:00,30,Male,34,Electronics,1,30.00,28.50,30.00
624,2/5/2022,19:08:00,48,Female,34,Beauty,3,300.00,342.00,900.00
825,1/8/2022,17:27:00,51,Female,46,Beauty,1,25.00,27.25,25.00
1617,5/1/2022,17:09:00,77,Male,34,Electronics,1,30.00,35.10,30.00
1624,11/18/2022,20:48:00,121,Female,34,Beauty,3,300.00,363.00,900.00
1825,8/30/2023,18:34:00,105,Female,46,Beauty,1,25.00,27.00,25.00
568,8/11/2023,20:03:00,32,Female,51,Electronics,1,300.00,372.00,300.00
671,9/23/2023,19:51:00,2,Male,62,Electronics,3,50.00,61.50,150.00
756,7/17/2023,20:33:00,4,Female,62,Electronics,4,300.00,333.00,1200.00
815,4/5/2023,21:15:00,139,Female,51,Clothing,3,25.00,23.75,75.00
1568,10/9/2022,22:34:00,51,Female,51,Electronics,1,300.00,336.00,300.00
1671,2/28/2023,20:55:00,47,Male,62,Electronics,3,50.00,62.50,150.00
1756,5/12/2022,22:16:00,119,Female,62,Electronics,4,300.00,297.00,1200.00
1815,5/24/2023,22:19:00,6,Female,51,Clothing,3,25.00,30.50,75.00
146,11/10/2022,22:01:00,74,Male,38,Clothing,4,50.00,49.00,200.00
263,5/4/2022,21:48:00,133,Male,23,Beauty,2,30.00,34.80,60.00
704,9/11/2023,22:40:00,141,Female,62,Clothing,3,30.00,34.80,90.00
1146,10/9/2023,21:11:00,52,Male,38,Clothing,4,50.00,60.00,200.00
1263,9/7/2022,20:49:00,47,Male,23,Beauty,2,30.00,35.40,60.00
1704,9/16/2022,20:07:00,155,Female,62,Clothing,3,30.00,30.30,90.00
476,12/12/2023,18:31:00,131,Female,27,Clothing,4,500.00,570.00,2000.00
733,10/25/2022,21:07:00,143,Male,34,Beauty,1,30.00,28.50,30.00
924,9/17/2022,22:18:00,151,Male,55,Beauty,2,50.00,55.00,100.00
984,11/20/2023,19:29:00,83,Male,56,Clothing,1,500.00,480.00,500.00
1476,11/11/2022,22:27:00,130,Female,27,Clothing,4,500.00,555.00,2000.00
1733,9/3/2023,20:52:00,146,Male,34,Beauty,1,30.00,36.60,30.00
1924,11/28/2022,22:25:00,107,Male,55,Beauty,2,50.00,54.50,100.00
1984,9/9/2023,20:10:00,126,Male,56,Clothing,1,500.00,530.00,500.00
251,9/15/2022,21:00:00,141,Female,57,Beauty,4,50.00,62.50,200.00
253,9/30/2022,21:26:00,66,Female,53,Clothing,4,500.00,525.00,2000.00
574,9/17/2023,20:12:00,24,Female,63,Electronics,2,25.00,24.75,50.00
751,11/8/2023,19:58:00,115,Female,42,Clothing,2,25.00,24.75,50.00
871,11/2/2023,23:00:00,57,Male,62,Beauty,2,30.00,33.90,60.00
1251,9/11/2022,21:08:00,137,Female,57,Beauty,4,50.00,57.50,200.00
1253,12/3/2023,19:58:00,108,Female,53,Clothing,4,500.00,605.00,2000.00
1574,10/26/2022,21:51:00,150,Female,63,Electronics,2,25.00,24.75,50.00
1751,12/27/2023,22:09:00,99,Female,42,Clothing,2,25.00,30.25,50.00
1871,9/26/2022,18:39:00,41,Male,62,Beauty,2,30.00,30.60,60.00
